"","v Afghanistan","v Australia","v Bangladesh","v England","v Hong Kong","v India","v Ireland","v Kenya","v Netherlands","v New Zealand","v Pakistan","v Sri Lanka","v U.A.E.","v West Indies","v Zimbabwe"
"5759",18,36,22,12,19,23,18,18,19,18,11,16,18,10,18
"5760",18,36,22,10,19,19,18,18,19,19,9,18,18,12,18
"5761",18,35,24,12,18,19,18,18,18,18,9,18,18,12,19
"5762",18,35,20,10,18,23,18,18,19,18,10,14,17,16,18
"5763",18,41,25,11,19,21,18,19,18,18,8,15,18,10,18
"5764",18,36,23,10,18,20,19,19,18,19,8,12,18,10,18
"5765",18,36,23,10,18,21,19,17,18,18,10,13,19,8,19
"5766",18,35,23,11,18,23,19,19,18,19,12,11,18,16,18
"5767",18,38,21,10,18,20,17,19,19,18,11,15,18,15,18
"5768",18,36,31,11,18,21,19,18,18,18,11,13,18,7,18
"5769",19,38,28,12,18,19,18,18,18,19,9,10,19,8,19
"5770",18,36,21,11,18,20,19,18,19,18,11,15,18,12,18
"5771",19,37,25,11,19,21,19,18,18,19,9,14,19,10,19
"5772",19,36,22,11,18,20,18,18,18,18,10,13,19,11,19
"5773",18,36,25,11,19,22,18,18,18,19,10,16,18,8,19
"5774",19,37,29,12,17,21,18,18,19,19,10,10,18,9,18
"5775",18,35,20,12,19,22,18,18,18,18,11,14,18,10,19
"5776",18,41,20,10,18,18,18,18,19,18,9,13,18,12,19
"5777",18,37,25,11,18,22,18,18,18,18,10,13,19,8,18
"5778",18,37,25,12,19,20,19,18,19,19,10,14,19,7,18
"5779",18,38,25,12,19,21,19,18,18,18,11,25,18,15,18
"5780",18,37,25,9,18,20,18,18,18,18,10,14,18,13,19
"5781",18,40,19,11,19,19,18,18,19,19,10,13,19,12,18
"5782",18,37,22,11,18,21,18,18,18,18,10,15,18,12,19
"5783",18,39,28,10,18,21,18,18,18,19,9,15,19,7,18
"5784",19,32,23,11,18,20,18,18,18,19,11,16,19,13,19
"5785",18,39,21,12,18,18,18,19,18,18,9,13,18,14,18
"5786",18,34,28,10,18,21,18,18,18,19,10,15,18,10,18
"5787",18,37,27,12,18,21,20,18,19,18,10,13,19,10,19
"5788",18,36,27,11,18,21,18,19,19,19,8,17,18,9,19
"5789",18,36,27,12,18,19,18,19,19,18,10,16,18,9,18
"5790",18,37,22,11,18,21,19,19,18,18,12,13,18,9,18
"5791",18,38,22,10,18,22,18,18,18,18,8,13,18,10,19
"5792",18,38,24,11,18,20,18,18,19,19,9,16,18,9,19
"5793",18,35,25,10,18,20,19,18,19,18,10,12,19,5,18
"5794",19,38,25,10,18,20,17,19,19,19,12,15,19,6,18
"5795",18,37,23,11,18,21,18,18,18,18,10,12,18,9,18
"5796",18,35,26,11,19,21,18,18,18,19,9,16,18,12,19
"5797",19,34,22,12,18,21,19,19,19,18,10,16,18,11,18
"5798",18,37,22,11,20,20,19,18,18,18,10,13,19,13,18
"5799",18,39,24,11,18,20,18,17,18,19,8,13,18,11,20
"5800",18,39,29,12,18,21,18,19,18,19,12,17,18,9,18
"5801",19,33,23,12,19,22,18,19,18,18,9,12,17,6,19
"5802",18,37,24,9,18,20,19,19,19,18,10,16,18,15,18
"5803",18,38,24,9,19,20,19,18,18,18,8,17,19,8,18
"5804",18,34,29,11,18,17,19,18,19,18,8,17,18,7,18
"5805",18,35,25,11,18,20,18,19,19,18,10,16,20,8,19
"5806",18,34,21,12,18,20,18,18,18,18,9,15,18,13,18
"5807",18,40,27,12,19,20,18,17,18,19,11,17,18,10,18
"5808",18,37,27,11,19,22,18,19,19,18,11,13,18,11,18
"5809",18,38,23,11,18,20,18,19,18,18,10,16,18,12,18
"5810",18,36,23,12,18,22,19,18,18,19,10,20,17,11,18
"5811",18,38,24,10,18,22,19,18,18,19,10,13,18,8,19
"5812",18,37,26,11,18,20,18,18,19,18,9,15,18,10,18
"5813",18,40,22,11,19,21,18,19,19,18,10,15,18,9,17
"5814",18,38,25,9,18,21,18,19,18,18,8,11,19,9,18
"5815",19,37,26,10,18,22,18,18,17,18,9,15,18,11,19
"5816",19,38,19,11,19,21,18,19,19,18,11,20,18,11,18
"5817",19,36,25,11,19,20,18,19,18,18,8,14,18,9,19
"5818",18,38,24,11,19,21,17,18,19,18,11,16,18,9,19
"5819",18,36,24,11,17,20,19,18,19,18,10,15,18,8,19
"5820",19,36,24,11,18,21,19,18,19,19,8,10,19,12,19
"5821",18,37,26,10,18,21,18,19,19,18,10,12,18,7,18
"5822",18,36,25,11,18,21,18,18,19,18,11,13,18,10,18
"5823",18,34,26,10,18,20,19,18,19,18,11,21,19,8,19
"5824",18,36,21,10,18,20,18,18,18,18,10,13,18,10,18
"5825",18,37,26,10,18,19,18,18,19,18,10,17,19,14,18
"5826",19,34,20,10,19,21,19,18,19,18,9,14,19,13,18
"5827",18,39,27,11,19,19,18,19,19,18,8,15,18,7,19
"5828",19,36,30,13,19,21,19,19,18,18,9,19,19,7,18
"5829",19,36,27,11,18,21,19,17,18,19,11,18,18,14,19
"5830",19,34,24,12,19,19,18,18,18,19,12,15,18,12,18
"5831",18,37,22,12,18,20,19,18,17,18,12,18,19,12,18
"5832",19,34,25,11,19,22,18,18,18,18,11,14,18,7,18
"5833",18,37,24,11,18,18,19,18,18,18,12,21,19,11,19
"5834",18,39,26,11,18,21,18,18,19,19,11,15,18,8,18
"5835",18,39,23,11,18,20,19,19,18,19,10,18,18,8,18
"5836",18,36,26,10,18,20,18,18,18,18,12,17,18,10,18
"5837",19,37,27,9,17,23,18,18,19,18,12,14,19,8,19
"5838",18,35,23,11,19,21,19,19,18,19,10,12,18,15,18
"5839",19,36,22,11,18,21,18,19,18,18,9,12,19,10,18
"5840",19,39,24,9,18,18,17,18,18,19,10,15,19,11,19
"5841",18,37,27,12,19,22,18,17,18,19,10,16,18,10,19
"5842",19,37,27,12,18,19,18,18,18,19,10,13,18,13,19
"5843",18,38,29,12,19,22,18,18,18,18,12,22,18,12,18
"5844",18,39,25,12,18,20,18,17,17,18,10,12,19,15,18
"5845",18,38,26,10,18,21,19,19,19,18,10,19,18,12,18
"5846",18,37,24,10,18,19,18,18,18,18,10,10,19,17,18
"5847",18,36,21,12,18,19,18,18,18,18,9,19,18,9,18
"5848",18,38,24,11,18,19,18,19,18,18,12,14,18,7,18
"5849",18,36,28,12,18,20,19,18,18,18,11,15,19,13,18
"5850",18,39,23,12,18,21,17,18,18,19,10,16,18,10,18
"5851",18,39,29,11,18,22,18,18,18,19,12,15,18,13,18
"5852",19,38,22,11,19,21,19,19,18,19,9,19,19,9,18
"5853",18,37,23,10,18,21,19,18,18,19,10,12,19,12,19
"5854",18,36,24,10,18,22,18,19,18,18,10,15,18,9,18
"5855",18,37,20,11,17,22,18,19,19,19,11,13,18,15,18
"5856",18,36,25,12,18,20,18,18,18,18,9,14,18,9,19
"5857",19,37,23,11,19,22,18,18,18,18,11,18,19,9,18
"5858",18,36,25,10,18,20,18,18,19,18,10,19,19,8,18
"5859",18,38,27,11,17,20,18,19,18,18,11,14,19,12,18
"5860",18,35,22,11,18,17,18,19,18,18,12,15,18,10,18
"5861",18,32,24,10,18,21,18,18,19,19,11,12,19,9,19
"5862",18,38,25,12,19,20,18,17,18,19,11,15,19,7,18
"5863",19,35,27,12,18,21,18,18,19,18,10,14,18,8,18
"5864",19,37,23,12,18,21,18,18,18,18,12,14,18,8,18
"5865",18,36,25,10,18,19,18,19,17,19,11,21,18,8,18
"5866",18,38,24,10,19,21,18,19,18,18,8,14,18,12,19
"5867",18,36,26,10,19,21,18,18,18,19,9,18,18,7,18
"5868",18,38,25,11,18,20,19,19,19,19,9,13,17,8,18
"5869",18,36,21,10,18,21,18,19,19,18,9,16,18,16,18
"5870",18,37,25,11,18,21,18,18,19,18,10,11,18,15,18
"5871",19,38,21,11,18,20,18,18,18,19,11,18,19,14,18
"5872",18,37,24,10,18,20,19,19,18,18,12,14,19,10,19
"5873",18,39,29,12,18,21,18,18,18,18,13,14,18,11,18
"5874",19,35,24,11,18,18,18,18,18,19,10,14,19,11,18
"5875",18,39,24,12,18,23,19,18,19,18,12,15,18,11,18
"5876",18,36,22,12,18,20,19,19,18,19,13,17,18,8,18
"5877",18,37,28,11,19,21,18,18,18,17,14,16,18,11,19
"5878",19,34,27,11,18,21,19,17,18,18,8,18,19,10,18
"5879",18,38,26,11,18,22,19,19,19,19,9,10,18,9,18
"5880",18,34,22,12,18,21,18,18,18,19,9,18,18,10,18
"5881",18,40,23,11,19,22,18,18,18,18,9,14,18,7,18
"5882",18,36,26,10,18,22,18,18,18,18,11,11,19,13,18
"5883",19,41,28,11,18,21,18,18,18,18,10,19,19,14,18
"5884",19,37,32,11,18,21,19,18,18,18,9,22,18,9,18
"5885",19,37,19,11,18,20,18,18,17,18,10,18,18,11,19
"5886",18,37,24,11,19,22,18,18,18,18,11,20,18,11,19
"5887",19,37,23,9,19,23,18,18,19,18,12,11,18,7,19
"5888",19,37,23,11,19,19,18,18,18,18,9,13,17,6,18
"5889",18,35,24,10,19,20,18,18,19,18,9,18,19,9,19
"5890",19,35,26,11,18,21,18,18,18,19,11,23,18,10,18
"5891",19,34,23,10,18,21,19,18,18,19,11,13,18,11,18
"5892",18,35,25,10,18,22,18,19,19,19,11,15,18,9,18
"5893",18,35,26,10,18,19,18,18,18,19,9,13,19,11,18
"5894",19,39,21,10,19,18,18,19,18,19,8,16,18,11,18
"5895",18,38,25,11,18,22,18,19,19,18,11,17,18,12,18
"5896",18,35,28,11,18,22,18,18,18,19,8,14,19,9,18
"5897",19,37,24,11,18,19,18,17,19,18,11,13,19,13,19
"5898",18,37,26,12,19,20,18,18,19,18,10,13,18,7,19
"5899",18,35,22,12,19,21,18,19,18,18,10,11,19,10,18
"5900",18,38,28,11,18,21,19,18,18,18,10,18,18,10,18
"5901",18,36,21,12,17,19,18,18,18,18,9,14,19,8,18
"5902",18,37,27,13,18,22,18,18,18,18,11,18,18,7,18
"5903",18,34,25,11,19,22,19,19,18,19,10,16,18,10,18
"5904",18,35,20,11,18,22,19,18,18,18,9,15,17,12,18
"5905",18,36,23,11,18,20,18,18,18,19,10,20,18,7,17
"5906",18,37,25,11,18,24,19,18,19,19,13,14,18,5,20
"5907",18,35,27,10,19,21,19,18,18,19,11,19,18,7,19
"5908",18,38,26,10,18,22,19,19,19,19,12,16,19,14,18
"5909",19,40,28,11,18,22,18,18,18,18,9,17,19,8,19
"5910",18,35,24,10,19,20,19,19,18,18,15,14,18,11,19
"5911",18,34,20,11,17,20,19,18,18,18,10,14,18,12,18
"5912",18,35,23,11,18,21,19,18,18,18,11,18,18,10,18
"5913",18,38,20,11,18,18,18,18,18,18,9,11,18,9,19
"5914",18,35,26,10,18,22,18,19,18,18,9,18,18,8,18
"5915",18,35,23,11,18,22,18,19,18,18,12,15,19,14,18
"5916",18,38,26,10,18,19,17,18,18,19,11,10,18,6,18
"5917",18,35,22,10,18,18,19,18,18,18,13,9,17,9,17
"5918",19,33,22,10,19,19,18,19,18,18,11,15,18,13,18
"5919",18,36,25,12,18,23,18,19,18,18,10,12,18,8,19
"5920",19,36,22,12,18,20,19,18,18,18,8,14,18,7,18
"5921",18,39,25,12,19,19,18,18,18,19,9,16,18,7,18
"5922",19,36,20,10,18,21,18,19,18,19,10,15,19,13,18
"5923",18,34,24,11,19,20,19,19,18,19,8,19,18,12,19
"5924",18,36,24,10,18,20,19,18,18,18,12,14,18,9,19
"5925",19,35,26,12,18,20,19,18,18,18,10,13,18,8,18
"5926",19,35,26,11,18,20,18,18,18,18,11,23,18,11,18
"5927",18,39,21,12,19,18,18,18,18,19,9,18,19,14,19
"5928",19,37,27,11,18,22,18,19,18,18,10,11,18,8,18
"5929",19,36,26,13,18,22,18,18,18,18,11,14,19,8,18
"5930",18,36,27,12,19,20,19,18,19,19,11,19,17,12,18
"5931",19,37,26,11,18,19,18,18,18,19,11,18,18,14,18
"5932",18,35,21,11,19,20,18,18,18,18,11,18,18,11,19
"5933",18,40,25,10,18,20,18,18,19,18,10,12,19,13,19
"5934",18,38,25,12,18,17,19,18,19,19,9,17,19,12,19
"5935",18,34,30,11,19,19,18,18,18,18,11,18,19,11,18
"5936",18,35,27,12,18,18,18,19,18,18,11,17,18,6,18
"5937",18,36,29,11,18,21,18,20,18,18,8,15,18,9,18
"5938",18,38,28,11,18,20,18,19,18,18,9,12,19,9,18
"5939",18,35,24,11,19,23,19,19,18,18,11,15,18,12,19
"5940",19,35,26,10,18,20,18,18,18,19,10,15,18,9,19
"5941",19,37,20,10,18,21,19,17,18,18,11,12,18,12,18
"5942",19,37,27,11,19,20,18,19,18,17,11,11,18,12,18
"5943",18,38,24,11,19,22,18,19,19,18,13,14,18,6,18
"5944",18,37,25,11,18,18,18,19,18,17,11,15,18,7,19
"5945",18,36,22,12,18,22,19,17,18,18,11,18,19,10,19
"5946",18,39,22,11,18,22,19,19,18,19,12,13,18,10,18
"5947",19,36,24,10,18,22,18,19,18,17,13,13,19,18,19
"5948",19,35,24,11,18,21,19,18,19,18,9,16,18,7,18
"5949",18,38,21,11,19,21,19,19,18,18,9,16,19,9,19
"5950",18,37,26,10,19,19,18,18,18,19,12,16,18,13,18
"5951",18,35,25,11,18,19,19,18,18,19,13,20,18,12,19
"5952",18,38,29,10,18,21,18,19,18,18,13,17,18,9,19
"5953",18,35,30,11,18,21,18,18,18,19,10,15,19,14,18
"5954",18,37,26,9,18,19,17,19,18,18,11,14,19,11,19
"5955",19,36,23,10,18,19,18,18,19,19,8,13,18,7,19
"5956",19,39,21,10,17,19,18,18,18,18,9,15,19,11,18
"5957",17,34,22,11,18,19,19,18,18,18,9,13,18,10,17
"5958",19,35,27,10,19,22,19,19,18,19,8,17,18,16,19
"5959",18,35,25,11,18,22,18,17,18,18,8,17,18,10,18
"5960",18,37,21,11,18,20,18,19,18,18,8,14,18,12,18
"5961",18,38,23,9,18,23,19,18,19,18,9,16,19,16,19
"5962",18,35,24,10,18,19,19,19,18,19,12,17,19,7,18
"5963",19,36,26,12,17,20,18,18,18,19,8,13,18,14,18
"5964",18,40,20,12,19,19,19,18,18,18,13,16,18,8,19
"5965",18,34,23,11,19,21,19,19,18,18,14,13,18,15,18
"5966",18,35,21,10,19,19,18,19,18,18,8,13,18,12,18
"5967",19,37,21,10,19,20,18,18,18,18,13,12,19,13,18
"5968",18,38,26,10,18,21,18,18,18,19,10,15,18,5,19
"5969",19,38,25,11,18,20,19,18,19,18,8,17,18,10,18
"5970",19,35,24,11,19,20,18,18,18,18,9,16,18,12,18
"5971",18,36,23,11,18,21,18,19,19,18,10,19,19,10,19
"5972",18,37,26,11,18,20,18,19,18,18,11,25,19,11,19
"5973",18,37,21,10,18,21,18,19,17,18,8,18,18,9,18
"5974",18,37,23,12,18,21,18,18,17,18,11,14,19,13,19
"5975",18,37,26,11,19,21,18,19,18,19,11,18,19,13,19
"5976",18,37,24,13,18,22,19,18,18,18,9,20,18,6,18
"5977",18,37,22,12,18,21,18,19,19,17,9,18,18,14,17
"5978",18,36,27,13,19,23,18,19,19,19,9,14,19,10,19
"5979",19,36,24,13,18,18,18,18,18,19,8,17,18,10,18
"5980",18,35,26,12,18,20,18,19,19,19,11,16,18,6,18
"5981",18,40,25,10,18,19,18,19,19,19,12,20,19,17,18
"5982",18,36,25,11,18,23,19,18,19,18,10,18,18,6,18
"5983",19,35,20,12,19,21,18,18,18,18,8,18,18,9,19
"5984",19,35,28,10,19,23,19,18,18,19,11,15,19,17,18
"5985",18,35,22,11,17,20,19,18,18,19,11,14,18,9,19
"5986",18,35,21,11,18,21,18,18,18,18,11,16,18,11,17
"5987",18,38,23,12,18,19,18,18,18,18,7,14,18,10,18
"5988",18,38,24,10,18,20,19,19,18,19,10,17,18,11,19
"5989",19,37,21,10,19,21,19,19,19,18,11,14,18,11,17
"5990",18,38,23,12,18,20,19,19,18,19,9,13,18,9,18
"5991",18,32,24,10,18,21,18,19,18,18,11,13,18,6,18
"5992",18,37,21,11,18,22,18,19,18,18,10,16,18,8,18
"5993",19,39,28,10,18,22,18,19,18,17,9,15,18,16,19
"5994",18,35,21,10,18,19,18,18,18,18,12,14,18,13,19
"5995",18,37,23,10,18,21,19,18,18,19,8,14,18,13,18
"5996",18,34,23,12,18,20,18,18,18,18,10,16,18,11,19
"5997",19,35,22,11,18,20,18,19,19,18,9,17,18,8,18
"5998",18,36,21,11,19,21,18,18,18,19,11,11,18,9,18
"5999",18,34,22,12,19,21,18,18,18,18,11,18,18,16,18
"6000",18,38,22,10,19,21,19,18,19,18,9,13,18,7,19
"6001",18,40,20,11,19,19,18,18,19,18,10,19,18,7,19
"6002",18,38,24,11,19,21,18,18,18,18,8,9,19,6,19
"6003",18,39,27,12,19,22,18,18,19,19,11,20,19,9,19
"6004",18,40,28,11,19,20,18,18,19,18,16,19,19,16,18
"6005",18,36,23,10,18,21,19,19,19,19,12,15,18,11,19
"6006",18,34,23,10,19,22,18,18,18,19,10,15,19,7,18
"6007",18,35,25,12,18,19,18,18,18,18,10,16,18,11,18
"6008",19,36,29,10,18,21,18,19,19,18,11,16,19,13,18
"6009",19,35,24,12,18,19,18,18,19,18,13,16,19,6,19
"6010",19,35,24,10,18,21,19,19,18,19,10,12,18,10,18
"6011",18,37,22,11,18,20,18,18,18,18,10,13,19,12,18
"6012",18,41,22,11,18,22,19,18,18,18,11,11,18,19,18
"6013",19,34,25,11,18,22,18,19,18,19,10,14,19,9,19
"6014",18,37,24,10,18,22,18,19,18,18,13,13,18,10,19
"6015",19,33,27,11,18,22,18,17,19,18,14,16,18,8,18
"6016",19,36,23,11,18,19,19,19,18,18,12,15,18,9,18
"6017",19,36,27,12,18,22,19,18,19,18,8,17,19,10,18
"6018",19,36,22,13,18,19,19,18,18,18,8,14,18,11,18
"6019",18,40,29,10,18,21,18,18,18,18,11,12,19,12,18
"6020",18,39,21,10,18,19,19,19,18,17,10,20,19,9,18
"6021",19,38,21,13,18,20,18,18,18,18,11,24,18,14,18
"6022",18,39,24,11,17,20,19,18,19,19,10,14,19,6,18
"6023",18,37,26,11,19,20,19,18,18,19,10,20,18,7,18
"6024",18,36,29,11,18,20,19,19,18,18,12,14,17,16,19
"6025",19,36,22,10,19,18,19,17,18,18,13,13,19,12,18
"6026",18,35,24,9,19,22,18,19,18,18,10,19,18,9,19
"6027",19,31,27,13,19,20,18,18,18,19,11,16,19,7,18
"6028",18,38,22,11,19,21,18,18,19,18,11,19,18,15,17
"6029",19,38,24,10,18,18,18,18,18,18,10,16,18,14,18
"6030",18,36,19,10,18,21,18,18,19,19,10,10,18,12,18
"6031",18,36,26,10,18,22,18,18,19,18,10,14,18,8,18
"6032",18,35,23,11,18,22,18,19,19,18,12,16,18,9,18
"6033",18,35,20,11,19,22,18,18,19,18,12,15,18,15,18
"6034",18,35,23,11,18,21,18,18,18,19,9,15,19,13,18
"6035",19,35,29,10,19,21,18,19,18,18,9,20,18,16,19
"6036",18,35,25,11,18,20,18,18,18,18,10,15,18,7,18
"6037",19,34,25,11,18,19,19,17,18,18,10,11,18,10,19
"6038",18,38,25,11,18,22,18,18,18,19,10,14,18,10,18
"6039",19,38,23,11,18,21,18,18,19,18,10,12,19,4,19
"6040",19,38,24,11,19,20,19,19,18,18,10,17,18,11,19
"6041",19,38,22,11,19,21,19,18,18,18,7,17,18,10,19
"6042",19,34,23,11,18,20,18,18,18,19,9,12,18,8,18
"6043",19,34,24,10,18,22,18,18,18,19,11,10,18,11,18
"6044",18,35,22,11,18,19,18,19,19,19,9,14,19,10,19
"6045",18,37,21,11,19,21,19,19,18,17,11,16,18,11,18
"6046",19,37,22,10,18,21,19,18,18,18,9,13,18,9,18
"6047",19,36,24,10,18,20,19,18,18,19,10,16,18,5,19
"6048",18,37,21,11,19,18,18,19,19,19,11,16,19,10,19
"6049",19,36,25,9,18,20,19,18,18,19,11,18,19,10,18
"6050",18,38,25,11,19,22,19,18,18,18,9,16,18,8,18
"6051",19,36,26,11,18,22,19,18,19,18,8,15,18,9,18
"6052",18,39,22,11,18,23,18,19,19,18,11,14,18,11,18
"6053",19,36,21,12,19,20,19,19,18,18,12,15,18,7,17
"6054",19,35,24,10,18,21,18,18,18,18,10,19,18,10,18
"6055",19,38,24,11,18,18,18,19,19,19,9,13,19,13,18
"6056",18,35,25,11,19,18,19,18,18,19,9,11,19,9,18
"6057",18,38,21,12,18,20,19,18,18,18,9,12,18,13,18
"6058",18,38,22,10,18,21,18,19,19,19,11,14,18,11,17
"6059",18,38,22,9,18,20,19,19,18,18,12,19,18,11,18
"6060",18,35,24,12,18,21,19,18,18,18,10,13,18,15,18
"6061",19,40,23,11,19,20,19,18,19,18,9,14,18,11,19
"6062",18,39,24,10,18,22,18,18,18,18,11,16,18,10,18
"6063",18,40,24,11,18,22,19,19,19,18,11,17,19,9,19
"6064",18,36,23,10,18,21,19,18,18,19,9,17,18,9,19
"6065",18,37,25,11,19,21,19,18,18,19,9,14,18,10,17
"6066",18,38,20,11,18,21,18,19,19,18,9,16,19,12,18
"6067",18,36,24,10,18,20,18,17,18,18,9,17,19,7,18
"6068",18,35,29,10,19,21,19,17,18,19,9,18,18,13,19
"6069",19,38,26,11,18,20,18,18,19,19,10,19,17,14,19
"6070",19,35,24,10,18,19,18,18,18,18,9,16,19,9,19
"6071",18,40,21,12,18,22,18,17,19,18,8,14,18,16,18
"6072",18,33,27,10,18,21,18,19,19,17,10,16,19,8,19
"6073",18,37,20,10,18,22,18,18,18,18,8,14,19,11,18
"6074",18,37,29,11,19,22,18,19,18,19,11,12,18,9,18
"6075",18,38,25,12,18,20,19,19,18,18,11,15,19,9,18
"6076",17,39,25,10,18,21,19,18,19,18,7,16,19,9,19
"6077",18,37,22,12,18,21,18,19,18,19,9,14,18,10,19
"6078",18,36,25,11,18,20,19,19,17,19,10,17,19,9,18
"6079",19,40,26,12,18,21,18,18,18,19,11,18,18,11,18
"6080",19,37,25,10,18,22,18,18,19,19,12,17,18,10,18
"6081",17,40,22,13,18,20,19,18,18,19,9,21,18,10,18
"6082",19,37,26,12,18,21,18,19,18,18,11,14,18,12,18
"6083",18,34,30,12,19,20,18,20,18,18,12,13,17,12,18
"6084",18,41,17,12,18,21,18,19,18,18,8,16,19,10,18
"6085",19,35,23,11,18,17,19,18,18,18,10,15,18,9,18
"6086",19,36,22,11,18,22,18,18,18,17,10,16,19,9,19
"6087",19,37,26,11,18,20,18,18,18,19,7,19,19,11,18
"6088",18,33,31,10,18,20,18,19,18,18,8,16,18,12,19
"6089",18,36,21,12,19,23,18,19,19,18,10,14,18,8,18
"6090",19,38,26,11,18,20,19,18,19,18,10,17,19,12,18
"6091",18,37,25,10,18,22,18,18,18,18,10,16,18,10,18
"6092",18,37,24,13,18,21,18,18,18,18,9,16,19,10,18
"6093",18,37,30,10,18,19,19,19,18,18,8,17,19,11,17
"6094",18,37,28,11,18,19,18,18,18,18,11,16,19,14,18
"6095",18,37,20,11,18,22,19,18,19,18,13,17,18,14,18
"6096",18,36,26,12,18,21,18,18,18,18,12,18,18,8,18
"6097",17,36,23,11,19,21,18,18,18,18,9,13,18,10,19
"6098",18,36,24,12,19,19,18,19,19,19,10,12,19,8,18
"6099",19,38,25,9,18,20,19,19,19,18,10,19,19,11,18
"6100",18,33,20,11,18,20,18,18,18,19,6,18,19,12,18
"6101",19,37,23,11,18,22,19,18,19,19,11,23,19,6,18
"6102",18,39,28,13,18,21,19,18,18,18,11,14,18,6,19
"6103",17,35,28,11,18,20,18,18,18,18,12,17,18,13,18
"6104",17,37,24,11,19,20,18,18,18,19,12,12,18,11,18
"6105",18,37,22,11,18,22,18,18,18,18,10,13,18,11,18
"6106",18,36,27,11,18,21,18,18,18,18,9,13,18,11,18
"6107",18,35,27,10,19,19,19,19,19,19,10,17,18,14,19
"6108",19,38,20,12,18,20,18,18,18,18,11,11,18,20,18
"6109",18,36,28,11,18,20,19,19,18,19,8,16,18,10,18
"6110",18,38,22,11,18,21,18,19,18,18,11,15,19,10,18
"6111",18,36,26,11,18,20,18,19,19,18,11,18,18,7,18
"6112",18,37,24,10,18,21,19,19,18,19,9,19,19,11,18
"6113",18,39,25,11,18,21,19,18,19,18,13,15,18,10,19
"6114",18,34,22,11,19,22,18,18,19,18,9,13,18,8,19
"6115",18,37,22,12,18,20,18,18,19,19,12,16,18,5,18
"6116",18,38,22,12,18,21,18,18,18,18,8,16,18,9,18
"6117",19,36,26,10,19,19,19,18,18,19,10,15,19,9,18
"6118",19,37,23,11,19,19,18,18,19,19,10,11,19,10,18
"6119",18,36,22,12,18,22,18,18,18,18,10,25,18,10,18
"6120",18,32,27,13,19,19,19,18,18,18,10,19,19,11,18
"6121",18,38,27,12,19,19,18,18,19,18,10,13,18,13,18
"6122",19,36,21,11,19,21,18,19,17,19,10,11,18,16,19
"6123",19,39,25,12,18,20,18,18,19,18,10,14,18,12,19
"6124",17,39,22,12,19,19,18,18,18,19,9,14,19,10,19
"6125",18,34,21,9,18,19,18,18,19,18,8,16,18,10,18
"6126",19,36,29,12,18,20,18,18,18,18,10,13,18,24,18
"6127",19,35,24,11,18,22,18,19,18,18,10,16,18,7,18
"6128",18,37,23,12,18,21,19,18,19,18,12,14,18,14,18
"6129",18,36,28,10,18,20,18,19,18,19,10,11,18,13,18
"6130",18,36,24,11,18,21,19,18,19,18,10,16,18,13,18
"6131",18,36,21,10,19,21,18,18,19,19,9,14,19,9,18
"6132",19,34,24,11,19,19,18,18,18,18,11,16,18,11,18
"6133",19,40,31,11,18,20,18,18,18,19,10,21,18,10,18
"6134",18,36,22,10,19,20,19,19,18,18,10,17,19,9,18
"6135",18,34,23,11,18,22,18,19,18,19,12,16,18,11,18
"6136",18,35,20,10,19,19,18,17,18,18,10,12,18,14,19
"6137",18,38,24,11,19,22,18,19,19,18,9,16,19,9,18
"6138",19,33,23,13,19,19,19,18,18,19,11,17,17,15,18
"6139",18,35,22,12,19,20,18,18,19,18,9,16,18,9,19
"6140",18,37,23,11,18,20,18,19,18,19,10,16,18,14,18
"6141",18,40,25,9,19,21,19,18,18,19,14,14,19,9,19
"6142",18,38,22,10,19,20,19,19,19,19,11,16,19,8,18
"6143",18,33,24,10,19,24,18,18,18,18,12,16,18,10,18
"6144",18,37,25,13,18,20,18,18,19,19,12,20,19,14,18
"6145",18,37,19,12,18,20,18,18,18,18,10,15,17,9,19
"6146",18,37,26,10,18,22,18,18,19,18,11,13,18,10,18
"6147",18,37,23,12,18,22,18,19,19,18,9,16,18,18,19
"6148",18,36,25,11,18,19,18,19,18,19,11,12,20,9,18
"6149",18,38,24,11,18,20,18,18,19,18,10,10,18,11,19
"6150",18,38,23,10,18,19,18,19,19,18,10,15,18,7,18
"6151",19,36,23,9,18,20,19,18,18,18,10,18,19,10,19
"6152",18,37,22,10,18,20,18,18,19,18,11,15,18,9,18
"6153",18,40,21,11,18,19,19,18,19,18,10,14,19,12,18
"6154",19,36,24,10,18,20,18,19,18,18,10,15,18,11,19
"6155",18,35,19,12,18,22,18,18,18,19,8,20,18,8,18
"6156",19,38,23,10,18,21,18,18,18,19,10,12,19,11,19
"6157",18,34,23,11,18,22,18,18,18,18,9,17,19,16,18
"6158",18,34,18,10,18,21,19,19,18,18,9,15,18,9,18
"6159",19,36,23,10,18,21,19,18,19,18,12,15,18,12,18
"6160",18,40,30,10,19,19,18,19,19,19,10,15,18,6,18
"6161",18,36,30,12,19,23,19,18,19,19,14,15,18,13,18
"6162",19,35,22,12,19,20,18,18,18,18,12,14,18,12,18
"6163",18,37,22,12,19,21,18,19,19,18,10,15,18,11,18
"6164",19,35,25,10,19,20,18,18,19,19,10,13,19,9,19
"6165",18,37,21,11,18,19,18,18,19,18,14,14,18,15,18
"6166",19,37,26,11,18,21,19,18,18,18,9,13,19,9,19
