"","v Afghanistan","v Australia","v Bangladesh","v England","v Hong Kong","v India","v Ireland","v Kenya","v Netherlands","v Pakistan","v South Africa","v Sri Lanka","v U.A.E.","v West Indies","v Zimbabwe"
"5697",118,46,43,40,51,37,73,58,45,62,54,33,53,46,75
"5698",117,38,52,48,54,37,57,62,50,66,30,45,56,40,73
"5699",116,31,56,59,50,35,57,56,49,58,52,37,67,48,73
"5700",113,39,50,48,49,49,69,63,55,49,41,49,55,48,77
"5701",110,48,45,59,57,46,56,55,52,51,43,38,56,41,78
"5702",108,41,52,45,46,51,56,67,49,66,45,37,53,50,77
"5703",109,37,54,47,56,48,52,57,49,67,49,37,59,44,76
"5704",111,34,49,57,47,32,49,56,58,53,37,45,64,43,79
"5705",121,37,53,44,53,51,63,57,51,56,47,42,46,47,76
"5706",109,34,49,72,58,29,67,64,58,51,51,36,60,52,76
"5707",113,38,58,52,61,39,60,63,57,62,58,36,57,54,81
"5708",112,34,51,54,53,40,57,66,57,59,56,50,49,30,75
"5709",110,37,50,57,63,42,50,60,55,53,57,33,66,31,78
"5710",113,42,52,63,59,31,69,64,53,55,46,37,53,40,74
"5711",112,36,46,44,55,37,56,59,50,53,36,38,52,38,74
"5712",119,40,45,50,53,31,52,66,56,51,46,41,57,44,75
"5713",115,34,54,58,50,42,63,54,53,54,58,39,49,51,75
"5714",112,35,48,48,60,39,49,60,59,48,49,38,63,43,78
"5715",110,46,57,52,58,36,66,46,53,68,40,32,59,42,80
"5716",118,39,61,39,61,54,58,62,51,51,40,35,56,43,75
"5717",108,35,55,55,43,44,57,58,73,59,42,46,58,27,74
"5718",115,40,59,51,58,33,67,56,59,50,41,47,60,42,81
"5719",117,39,42,56,51,40,58,60,44,53,43,38,55,43,77
"5720",111,42,56,58,56,40,53,60,61,61,71,40,58,36,77
"5721",111,39,47,55,55,52,59,64,61,60,42,35,52,34,75
"5722",113,39,49,45,53,44,60,53,54,64,49,41,62,45,76
"5723",116,42,47,52,53,34,53,58,67,47,45,48,51,27,77
"5724",113,50,49,57,59,43,48,62,51,58,56,32,51,40,78
"5725",113,47,57,55,64,46,51,52,59,67,46,44,63,43,77
"5726",116,42,54,53,47,37,53,51,58,45,48,35,62,40,77
"5727",114,45,52,55,56,38,50,49,54,44,49,41,60,45,78
"5728",120,50,49,65,62,41,64,59,54,51,54,42,57,43,77
"5729",112,40,44,50,67,53,59,64,44,57,38,34,56,39,75
"5730",109,38,55,54,55,33,57,52,59,57,56,37,59,19,76
"5731",108,45,65,52,63,39,57,50,57,48,42,41,58,37,78
"5732",112,34,63,56,56,29,54,67,56,60,53,47,60,41,75
"5733",109,57,49,69,56,37,64,56,65,59,52,26,65,45,76
"5734",105,39,47,49,52,41,42,52,55,58,53,34,51,42,81
"5735",107,41,55,51,55,42,49,53,59,61,56,37,50,33,80
"5736",115,31,56,58,49,40,55,50,53,56,56,38,55,41,82
"5737",108,38,62,47,53,36,52,51,58,58,52,40,53,45,76
"5738",121,43,45,49,58,37,50,59,69,45,66,26,64,49,73
"5739",115,43,47,53,59,30,61,57,52,53,47,42,56,33,78
"5740",114,42,59,49,50,42,54,55,47,50,36,41,49,44,83
"5741",119,41,46,55,48,42,58,60,50,58,50,34,50,34,78
"5742",112,54,57,53,60,37,53,57,57,60,35,42,52,42,75
"5743",113,39,56,51,58,52,54,57,59,60,62,45,58,45,75
"5744",111,39,48,59,50,48,52,55,49,56,49,56,49,47,77
"5745",113,39,58,58,55,33,70,56,47,57,42,40,61,45,79
"5746",119,44,59,55,68,37,48,48,59,61,52,37,55,39,76
"5747",115,32,49,60,48,46,62,51,65,54,47,39,60,46,76
"5748",117,37,50,63,55,50,62,62,46,51,42,39,63,40,75
"5749",121,39,58,56,58,29,49,47,56,58,55,40,50,29,75
"5750",107,42,62,57,56,38,60,60,61,49,45,49,55,51,76
"5751",111,44,51,58,63,39,57,63,54,58,53,43,53,31,76
"5752",115,34,59,48,67,38,59,51,56,61,57,41,49,44,73
"5753",115,43,52,66,50,34,58,53,64,53,38,35,58,62,76
"5754",111,46,46,50,54,41,59,64,59,53,48,30,54,30,78
"5755",115,52,58,50,49,32,60,59,55,47,53,37,56,32,79
"5756",112,47,58,44,50,36,61,60,64,59,50,32,60,42,76
"5757",111,37,55,47,60,40,54,54,56,56,54,40,56,42,78
"5758",119,43,63,68,60,42,62,54,53,59,40,32,57,39,74
"5759",112,48,52,51,53,34,66,48,53,50,41,34,53,35,79
"5760",118,58,50,52,57,36,57,56,54,66,44,29,56,41,74
"5761",111,34,54,54,51,41,59,49,54,62,55,40,51,31,78
"5762",116,47,51,51,52,47,63,47,57,53,50,55,57,55,77
"5763",113,43,52,56,46,40,58,58,46,50,58,40,55,44,79
"5764",113,50,62,55,64,35,66,59,60,57,50,40,52,32,81
"5765",110,47,66,57,51,47,60,53,67,48,56,35,51,37,75
"5766",112,51,53,58,53,44,50,61,57,51,50,31,57,37,72
"5767",116,40,54,53,64,37,55,51,69,58,39,36,59,46,74
"5768",110,47,57,56,59,46,57,45,52,60,43,32,66,46,76
"5769",113,39,55,59,43,39,55,47,51,61,40,45,64,30,77
"5770",114,40,58,49,46,38,49,50,57,55,49,32,51,57,75
"5771",110,49,45,58,57,43,59,58,58,58,46,35,60,36,75
"5772",110,40,63,55,48,31,59,52,70,60,46,39,61,44,77
"5773",116,33,55,50,58,44,51,59,48,49,51,42,57,39,77
"5774",110,35,53,50,57,36,46,49,64,49,46,33,58,44,72
"5775",117,39,53,65,57,52,64,53,51,55,54,40,56,52,77
"5776",113,33,53,51,50,37,55,54,63,64,43,47,54,44,80
"5777",114,37,57,57,58,38,53,53,60,55,53,34,49,38,77
"5778",115,45,50,54,57,34,56,50,52,66,53,53,54,41,79
"5779",112,38,50,57,58,39,59,60,57,59,51,41,62,51,76
"5780",119,37,64,55,51,42,51,52,61,58,56,46,63,40,74
"5781",107,44,51,72,54,33,45,56,56,44,50,40,58,45,78
"5782",106,38,55,55,50,42,45,58,66,60,55,44,54,40,73
"5783",119,25,49,70,55,43,44,60,43,46,53,52,61,52,80
"5784",114,28,61,53,56,43,57,53,44,71,42,34,56,62,75
"5785",113,32,49,50,55,51,61,53,51,49,64,47,55,55,72
"5786",121,49,66,45,56,40,64,54,54,63,62,41,44,49,76
"5787",113,38,53,47,60,32,58,62,47,59,57,43,64,52,76
"5788",115,38,49,53,55,37,55,54,57,43,42,35,49,50,82
"5789",113,46,55,70,44,43,53,56,53,54,38,33,62,42,75
"5790",107,38,52,60,55,45,59,58,67,59,45,38,58,53,80
"5791",115,39,51,45,61,50,62,47,57,62,43,38,57,32,77
"5792",117,40,46,62,64,38,49,53,52,50,52,36,48,55,77
"5793",118,37,64,51,57,45,52,62,52,61,44,39,56,43,79
"5794",113,41,58,55,66,31,64,50,64,56,50,40,66,43,73
"5795",119,41,54,60,61,50,56,63,57,68,43,47,57,44,75
"5796",109,43,51,55,65,33,57,57,52,45,35,37,49,35,76
"5797",115,35,47,54,44,39,53,56,55,62,50,34,51,46,79
"5798",111,39,52,49,63,44,44,55,64,55,47,44,58,53,77
"5799",108,43,44,41,50,44,61,49,58,57,51,39,59,46,80
"5800",111,37,55,56,63,46,58,57,62,67,50,39,55,43,76
"5801",112,42,50,48,59,55,48,50,54,54,48,36,53,33,74
"5802",114,34,55,53,53,35,55,55,60,59,46,47,53,32,77
"5803",114,43,52,61,66,38,66,52,61,53,52,33,51,37,76
"5804",117,38,50,44,62,41,57,61,54,62,38,40,58,37,77
"5805",111,58,56,60,54,45,53,60,62,57,46,39,47,40,73
"5806",116,38,48,58,62,35,59,53,59,51,45,35,65,53,78
"5807",106,35,52,56,48,41,62,62,55,40,47,36,48,40,79
"5808",109,36,56,56,56,48,50,59,62,53,56,40,61,33,71
"5809",107,39,54,56,48,40,45,55,61,46,50,41,57,45,74
"5810",118,32,46,57,47,39,54,47,53,59,46,45,55,41,75
"5811",111,39,44,60,50,42,60,61,45,55,36,41,54,45,73
"5812",108,37,52,56,51,41,58,58,53,73,52,42,50,44,73
"5813",115,38,50,54,52,44,54,57,52,52,50,36,50,37,72
"5814",109,32,52,52,57,33,61,48,53,55,64,45,55,42,74
"5815",118,43,52,42,63,31,57,51,59,54,43,45,57,44,73
"5816",107,43,56,55,62,32,53,52,59,66,41,37,50,34,74
"5817",117,36,48,57,60,31,55,48,57,42,40,46,63,42,78
"5818",112,37,48,55,50,27,63,63,58,49,46,36,66,34,74
"5819",114,34,52,64,63,27,51,51,69,49,48,42,45,40,77
"5820",114,40,54,61,63,32,60,54,60,59,37,43,60,47,79
"5821",108,37,56,53,54,34,60,51,44,54,42,41,55,40,76
"5822",109,41,59,50,49,33,53,53,44,60,49,46,53,45,78
"5823",113,44,49,58,46,36,55,51,49,58,65,47,67,28,72
"5824",112,41,51,50,58,27,58,57,56,54,51,37,55,49,78
"5825",111,32,55,51,55,37,57,53,44,63,58,37,66,61,72
"5826",116,49,53,54,55,41,58,47,55,52,42,33,58,48,75
"5827",109,41,50,53,59,34,55,56,58,69,34,37,56,34,73
"5828",116,42,51,50,43,32,54,53,49,53,58,35,49,38,80
"5829",119,47,53,56,53,43,57,48,48,53,48,48,50,39,72
"5830",107,44,55,58,55,40,54,54,67,63,40,30,57,56,77
"5831",113,42,57,47,65,35,66,49,59,55,47,39,55,28,79
"5832",114,38,47,49,54,47,56,59,46,53,58,36,60,42,75
"5833",113,42,53,48,54,41,55,55,50,54,37,39,54,40,81
"5834",111,47,46,67,55,31,62,58,55,63,48,40,68,47,77
"5835",116,40,57,60,54,42,53,64,56,51,39,41,55,39,79
"5836",106,39,51,56,63,35,56,58,57,49,51,38,65,44,73
"5837",109,31,60,52,47,34,61,55,58,62,50,44,49,62,71
"5838",115,48,57,58,66,41,54,54,54,36,45,43,54,59,72
"5839",115,40,59,50,45,36,49,49,54,58,50,37,51,52,72
"5840",113,41,54,56,55,46,60,47,55,60,38,40,62,40,76
"5841",110,46,56,56,61,37,50,51,52,54,52,37,59,29,73
"5842",108,35,59,70,54,44,66,56,49,59,42,38,52,39,80
"5843",119,33,46,56,55,42,63,45,66,57,40,35,51,41,77
"5844",113,38,57,56,64,42,58,49,65,60,47,32,48,41,77
"5845",110,42,55,56,66,39,52,53,61,55,47,41,63,47,74
"5846",113,49,58,59,50,57,48,60,53,44,42,32,67,45,76
"5847",107,45,48,59,68,46,52,56,54,52,51,42,53,39,74
"5848",112,38,58,53,51,45,48,47,52,58,35,42,57,34,72
"5849",119,38,62,49,57,43,54,56,55,61,46,42,54,34,80
"5850",113,31,57,56,48,41,73,59,54,54,41,51,49,39,76
"5851",112,34,46,61,52,31,58,50,62,48,50,41,60,37,73
"5852",114,47,54,61,61,34,61,53,54,64,49,31,57,41,77
"5853",111,38,54,53,49,47,55,52,52,58,44,34,54,42,77
"5854",110,39,48,48,62,29,64,52,50,53,45,31,61,34,72
"5855",116,37,58,53,58,47,53,66,53,61,60,44,55,37,78
"5856",104,42,53,51,65,28,56,48,53,60,42,35,47,38,76
"5857",115,43,60,51,55,32,56,48,56,42,42,34,58,51,75
"5858",119,47,49,59,49,29,59,58,59,51,55,34,62,45,81
"5859",111,35,56,55,54,41,63,53,55,58,37,38,59,43,80
"5860",110,35,53,48,61,41,55,57,64,67,49,31,61,39,77
"5861",117,40,49,54,54,34,57,57,51,47,51,38,50,43,71
"5862",109,39,60,43,52,45,44,54,54,56,53,44,57,46,77
"5863",113,33,49,50,57,35,48,55,56,58,43,35,60,39,75
"5864",109,42,49,57,48,36,57,45,52,51,55,39,62,62,72
"5865",113,47,59,64,62,39,53,61,64,67,44,37,52,45,75
"5866",114,41,53,52,51,39,50,55,58,62,51,34,51,44,75
"5867",114,34,52,66,57,45,64,53,59,60,39,43,49,47,75
"5868",109,28,61,61,52,35,56,67,69,70,59,36,53,41,74
"5869",112,36,49,44,60,41,51,62,56,47,55,43,59,39,79
"5870",112,35,54,45,54,44,56,56,56,59,36,35,52,51,74
"5871",118,40,52,60,57,31,53,62,60,55,46,33,50,46,69
"5872",117,36,48,55,55,37,62,53,53,59,64,39,66,41,78
"5873",102,50,57,53,53,35,50,50,64,50,45,45,66,57,71
"5874",112,33,58,54,59,47,54,59,64,64,48,38,52,41,77
"5875",116,40,54,58,46,37,55,54,55,60,45,44,70,37,79
"5876",113,38,52,55,58,37,48,60,52,59,45,38,53,29,80
"5877",116,34,43,56,52,38,56,54,56,56,57,35,60,50,76
"5878",118,29,55,53,52,45,55,59,61,64,59,30,56,46,80
"5879",115,40,50,67,54,34,47,62,60,48,41,34,63,38,77
"5880",115,45,54,63,58,48,64,59,65,67,44,34,56,43,76
"5881",112,35,54,48,64,42,48,56,48,62,58,37,58,45,80
"5882",118,36,57,57,55,34,50,57,54,55,44,40,55,43,77
"5883",109,35,43,64,55,49,57,57,57,51,56,39,53,35,72
"5884",114,46,54,51,54,39,58,51,56,59,44,46,57,46,76
"5885",116,40,51,45,49,28,53,50,49,58,42,40,61,54,78
"5886",118,43,48,44,70,38,50,57,54,64,42,44,61,55,70
"5887",114,38,53,58,50,29,58,51,52,68,56,37,51,39,74
"5888",119,35,54,46,62,42,59,56,50,62,52,47,67,40,73
"5889",110,41,53,51,63,46,50,61,63,55,39,45,53,40,75
"5890",120,34,45,54,67,36,56,68,46,58,46,41,60,29,78
"5891",118,31,50,56,53,38,55,51,59,47,50,31,58,46,74
"5892",112,35,55,57,59,27,60,54,61,49,49,26,54,54,75
"5893",111,41,48,66,55,38,48,60,64,45,69,38,51,33,77
"5894",111,47,48,48,53,31,56,56,64,48,37,41,54,31,77
"5895",112,41,54,45,66,35,55,59,57,55,56,41,56,40,74
"5896",114,43,43,58,51,44,52,62,55,61,43,48,54,34,75
"5897",104,38,43,50,53,36,60,63,44,52,60,38,64,34,75
"5898",121,34,50,61,58,44,50,52,53,59,42,40,62,45,75
"5899",115,39,51,60,53,34,46,55,59,57,44,50,59,30,73
"5900",118,43,51,52,54,44,55,64,54,66,54,31,58,29,73
"5901",107,45,61,57,49,34,51,51,55,47,51,33,54,35,76
"5902",116,39,50,55,51,52,50,58,56,56,38,36,55,58,74
"5903",116,43,50,58,51,45,55,50,64,50,51,34,56,59,77
"5904",111,54,58,50,58,59,65,65,60,63,55,42,52,30,79
"5905",111,38,48,59,56,37,65,61,56,55,43,31,56,31,75
"5906",115,34,39,58,47,45,63,60,56,53,46,44,59,41,74
"5907",114,48,53,52,46,38,47,53,58,51,41,39,52,54,74
"5908",111,37,52,45,59,36,58,46,59,58,71,39,55,51,78
"5909",122,53,59,51,42,38,52,65,55,71,47,40,55,42,79
"5910",116,39,44,53,55,50,58,46,61,52,38,49,57,44,73
"5911",112,50,54,54,61,40,48,53,53,51,58,40,57,41,77
"5912",113,34,57,53,65,50,53,58,50,61,45,31,55,45,80
"5913",118,35,54,52,54,32,53,59,60,66,53,38,70,41,73
"5914",117,41,49,46,62,48,57,53,60,58,49,39,47,39,74
"5915",112,45,58,58,54,40,58,60,58,50,37,32,60,44,76
"5916",108,44,54,51,47,35,60,63,47,56,38,41,54,47,74
"5917",115,42,56,55,58,44,59,57,59,50,63,35,60,27,77
"5918",115,35,49,55,56,37,63,52,52,65,61,35,59,58,71
"5919",120,36,48,53,54,40,55,66,65,58,58,30,57,32,73
"5920",113,42,55,58,58,38,52,50,73,56,66,38,63,47,75
"5921",110,37,49,60,61,41,59,57,58,58,56,38,63,26,76
"5922",109,40,48,53,59,39,56,55,53,57,48,36,61,34,73
"5923",114,30,53,49,61,44,61,59,69,54,61,29,62,49,71
"5924",108,33,56,53,58,40,67,48,64,57,44,34,56,40,75
"5925",114,39,56,59,59,35,54,55,60,60,49,37,51,47,75
"5926",115,34,46,49,64,42,55,59,49,61,40,33,48,43,76
"5927",117,44,53,57,59,51,54,47,58,64,38,39,58,27,76
"5928",111,37,47,68,53,47,59,59,64,66,60,37,55,35,73
"5929",112,41,46,61,54,43,52,61,49,52,51,31,49,30,73
"5930",118,36,45,55,53,39,53,48,49,62,53,41,61,42,74
"5931",114,40,64,51,63,38,55,59,50,55,47,31,63,33,75
"5932",106,35,47,50,55,41,48,57,60,55,45,40,53,56,81
"5933",117,43,44,51,53,44,53,53,51,51,54,34,60,42,79
"5934",112,42,48,51,54,45,62,62,60,60,43,37,64,28,75
"5935",115,33,47,47,61,44,66,50,60,61,54,41,70,32,73
"5936",107,51,56,50,69,30,66,48,66,50,43,38,62,64,74
"5937",111,29,51,61,60,47,55,56,62,64,45,42,49,52,74
"5938",108,35,58,48,67,48,48,57,48,57,38,38,77,39,73
"5939",109,38,53,61,59,52,57,49,65,50,49,35,57,52,71
"5940",106,38,48,59,54,35,59,50,45,54,57,37,53,53,74
"5941",112,49,56,56,52,31,48,58,66,69,43,38,60,44,78
"5942",119,40,52,58,47,41,52,61,53,59,39,37,66,32,76
"5943",117,46,52,48,55,33,50,60,49,50,50,37,52,33,77
"5944",111,46,55,54,47,41,65,58,57,59,40,38,60,42,74
"5945",106,44,53,46,46,43,58,58,55,44,56,33,57,32,80
"5946",107,34,50,59,55,37,64,52,54,62,53,33,47,43,77
"5947",111,33,52,41,52,41,58,67,49,59,67,34,50,64,79
"5948",105,45,49,52,61,39,51,52,62,53,58,50,67,58,72
"5949",111,40,55,55,62,34,55,53,58,54,45,39,57,58,73
"5950",107,38,56,50,48,42,57,53,50,62,58,42,56,27,74
"5951",111,39,54,55,58,38,50,68,45,51,38,45,54,37,72
"5952",110,42,50,62,51,31,58,45,57,58,63,32,58,46,73
"5953",114,44,57,42,52,31,53,53,66,59,56,45,57,37,77
"5954",117,54,45,60,52,50,64,54,57,64,72,36,56,35,68
"5955",104,39,54,52,59,40,72,56,58,63,53,35,59,43,71
"5956",108,34,59,54,44,43,58,56,68,66,55,37,47,37,75
"5957",111,36,51,51,54,43,54,59,55,57,49,37,53,44,73
"5958",119,34,49,63,54,46,58,49,57,66,39,43,54,42,78
"5959",115,45,47,51,53,36,50,65,49,43,46,40,47,33,77
"5960",114,36,39,58,60,43,54,63,58,51,36,33,52,35,76
"5961",114,30,50,56,56,42,54,64,56,48,46,33,47,43,79
"5962",119,36,59,56,58,41,59,54,58,50,41,37,59,38,74
"5963",111,29,55,61,55,36,60,58,67,60,44,43,44,44,73
"5964",116,40,55,61,46,39,55,52,59,44,77,42,59,53,80
"5965",107,36,53,40,52,42,62,57,48,50,59,44,67,42,75
"5966",119,40,56,55,63,46,58,47,57,52,42,38,57,63,77
"5967",107,44,51,56,69,41,55,56,59,56,45,33,52,34,73
"5968",115,44,48,47,53,44,48,48,60,54,65,43,56,33,78
"5969",116,34,56,50,67,33,54,56,52,48,36,35,52,42,76
"5970",113,48,66,52,47,39,50,56,58,58,65,35,50,40,80
"5971",115,42,61,57,53,39,55,57,58,61,43,36,55,46,74
"5972",115,46,47,50,60,36,58,51,51,58,49,38,53,36,77
"5973",107,40,52,61,54,40,61,49,49,51,42,36,42,40,76
"5974",115,39,47,47,55,40,58,64,61,48,32,40,62,42,76
"5975",111,30,58,68,60,41,62,61,59,48,44,32,52,43,77
"5976",113,39,54,53,60,45,51,58,63,44,41,43,53,25,77
"5977",114,49,54,51,54,38,59,64,59,44,46,29,56,37,71
"5978",108,45,55,62,55,47,63,53,54,60,49,41,64,31,77
"5979",107,41,50,53,60,40,66,60,53,57,43,27,64,42,79
"5980",114,48,49,59,48,40,48,53,69,58,49,33,43,36,74
"5981",113,42,54,53,60,39,68,57,47,58,43,29,55,55,74
"5982",110,41,66,55,44,39,46,63,55,54,47,35,56,39,77
"5983",115,39,57,64,49,49,63,41,56,59,58,39,51,36,76
"5984",120,33,58,64,58,43,53,54,59,59,45,36,53,39,76
"5985",109,35,60,54,55,37,59,52,57,56,66,43,53,39,72
"5986",116,40,51,48,57,42,46,65,62,48,37,45,54,44,78
"5987",113,34,47,46,54,41,52,61,63,54,52,43,58,40,75
"5988",107,40,56,52,51,37,60,52,49,48,39,47,53,36,74
"5989",112,41,56,57,55,41,56,65,57,54,51,43,52,40,76
"5990",106,36,48,64,57,42,63,51,58,55,46,47,59,49,80
"5991",107,37,58,54,53,32,55,58,53,58,55,34,51,69,80
"5992",110,37,47,52,52,44,61,68,55,48,57,36,54,38,77
"5993",108,31,64,60,59,58,57,56,62,53,63,36,53,36,75
"5994",121,49,62,56,58,41,54,54,55,66,46,44,54,36,81
"5995",115,34,54,58,52,35,55,60,68,56,49,40,53,45,76
"5996",113,36,55,48,51,46,72,54,58,44,56,40,59,32,78
"5997",112,42,52,57,50,40,46,56,72,59,52,35,61,48,78
"5998",111,27,48,57,58,37,45,55,67,53,42,32,58,47,77
"5999",116,34,65,61,60,35,53,57,52,50,47,48,52,34,77
"6000",114,44,59,53,51,38,53,63,63,63,50,42,52,38,75
"6001",114,48,54,56,60,30,63,58,51,52,47,45,62,56,77
"6002",106,46,50,60,54,32,57,49,59,57,41,31,58,31,75
"6003",108,42,61,55,68,41,59,56,64,57,56,39,56,32,77
"6004",109,49,65,56,52,34,54,62,63,62,42,33,55,31,78
"6005",109,45,63,55,55,40,50,61,60,54,65,35,59,41,77
"6006",115,43,57,44,56,45,58,67,57,57,54,42,69,41,73
"6007",115,41,57,65,52,48,57,51,54,57,58,34,45,32,77
"6008",121,37,54,54,51,48,60,50,58,54,46,47,60,40,81
"6009",114,50,51,64,61,43,46,50,55,62,46,32,53,29,80
"6010",110,38,58,54,49,43,54,68,54,44,53,36,62,33,73
"6011",106,40,57,56,55,37,51,57,59,49,43,40,46,36,83
"6012",120,35,46,63,66,37,61,65,54,61,40,44,63,46,81
"6013",111,47,54,52,57,31,51,48,54,73,56,46,64,49,77
"6014",113,39,59,52,73,36,60,48,44,55,48,47,64,36,76
"6015",108,40,52,58,59,37,48,65,45,51,52,29,49,44,78
"6016",114,43,61,57,60,31,58,41,48,67,44,40,58,46,76
"6017",115,55,43,57,52,38,53,56,69,58,58,36,51,55,75
"6018",111,48,65,53,66,45,54,66,57,62,61,48,50,36,76
"6019",118,43,62,58,47,45,59,52,58,55,64,54,50,53,73
"6020",114,42,56,51,67,33,59,46,55,60,45,32,45,38,76
"6021",109,34,56,59,48,41,62,57,58,64,43,40,59,37,73
"6022",108,34,48,50,67,39,58,54,59,63,61,35,51,46,75
"6023",118,39,55,57,50,50,58,54,62,53,37,41,51,38,80
"6024",110,32,45,57,61,34,52,66,56,66,50,43,61,33,75
"6025",111,34,62,51,50,42,56,63,56,55,53,40,67,39,78
"6026",107,49,44,45,50,46,52,54,65,54,48,49,48,41,76
"6027",113,46,51,63,52,44,49,53,52,56,53,36,57,45,77
"6028",112,43,50,54,58,39,47,52,53,55,46,42,52,48,75
"6029",115,36,40,58,55,37,45,53,47,59,43,39,53,41,72
"6030",113,37,48,56,52,38,64,66,57,63,68,47,59,52,76
"6031",119,41,57,58,60,43,63,60,56,46,54,42,66,45,76
"6032",110,35,60,52,52,44,54,54,69,55,44,35,52,48,77
"6033",117,35,64,52,58,30,43,56,53,57,59,32,44,43,74
"6034",108,46,47,47,61,35,58,50,64,44,50,35,62,53,76
"6035",109,36,55,46,53,44,58,58,58,54,40,38,57,41,78
"6036",109,38,50,62,63,41,61,61,49,58,38,35,57,32,78
"6037",110,35,55,60,69,33,53,64,57,59,60,30,50,56,71
"6038",115,32,46,48,53,34,57,57,51,48,58,44,48,45,74
"6039",116,45,52,55,67,42,46,49,48,54,65,40,48,50,76
"6040",107,37,56,54,61,42,63,59,54,65,64,42,52,34,77
"6041",112,35,56,61,53,34,64,65,54,63,51,32,65,50,74
"6042",113,38,53,69,48,37,59,65,59,47,41,36,61,36,73
"6043",100,32,57,61,61,32,57,54,62,57,49,34,57,27,75
"6044",113,39,48,59,53,52,55,50,64,61,71,34,50,40,75
"6045",110,42,47,45,50,40,56,51,50,49,63,47,60,38,78
"6046",116,40,50,64,53,49,50,56,57,63,42,32,58,54,77
"6047",110,32,57,65,66,29,64,55,62,53,40,40,61,47,75
"6048",114,40,55,48,49,52,52,57,53,53,44,41,51,43,83
"6049",109,52,70,56,51,44,55,53,64,58,49,39,56,34,76
"6050",113,48,52,60,59,34,52,53,75,54,50,42,55,30,76
"6051",111,45,50,57,59,40,71,50,58,58,45,41,55,41,72
"6052",115,40,59,49,58,37,59,53,60,54,51,43,65,30,74
"6053",120,51,56,69,52,54,57,63,65,53,41,39,65,41,76
"6054",120,37,48,51,51,31,60,49,51,50,58,43,60,43,77
"6055",111,40,53,53,61,41,51,48,54,59,56,41,65,58,74
"6056",122,37,62,53,54,34,57,55,56,55,49,36,54,45,77
"6057",117,42,53,58,64,49,55,52,60,49,58,33,60,35,75
"6058",111,33,47,56,50,34,52,57,50,63,47,41,54,56,75
"6059",105,42,51,49,51,43,58,53,60,64,51,46,60,48,77
"6060",112,42,49,54,52,28,56,62,50,55,46,42,61,33,74
"6061",114,50,46,47,57,41,58,60,53,62,37,44,57,38,73
"6062",112,34,63,60,72,30,53,60,58,54,41,27,55,62,76
"6063",120,40,56,47,70,38,51,50,55,70,46,32,61,47,72
"6064",111,45,50,54,59,44,68,60,55,48,50,38,57,61,76
"6065",117,36,58,49,70,53,50,54,62,45,41,29,66,31,82
"6066",117,37,53,44,60,33,58,54,52,48,45,37,54,51,77
"6067",115,42,49,58,60,35,58,54,48,54,51,52,58,45,75
"6068",110,43,59,62,55,45,71,49,49,47,52,48,52,28,82
"6069",115,40,47,69,61,37,66,64,55,58,57,41,52,43,75
"6070",115,42,56,58,51,52,57,59,66,60,48,40,57,35,74
"6071",114,32,46,63,58,37,54,48,50,52,46,39,48,28,78
"6072",115,32,50,53,60,27,51,43,49,42,35,41,54,47,72
"6073",112,37,47,48,63,37,60,54,56,50,64,33,47,46,75
"6074",105,51,57,52,64,37,57,68,48,62,65,38,54,39,77
"6075",111,44,57,59,55,41,67,49,61,56,46,47,56,52,75
"6076",116,39,47,50,67,45,62,51,58,61,45,34,58,30,77
"6077",113,39,47,61,53,40,62,54,54,52,31,47,55,37,81
"6078",120,46,47,49,62,38,60,55,58,48,46,45,59,45,79
"6079",110,43,52,51,46,30,51,64,61,51,49,33,57,38,79
"6080",108,44,60,62,50,49,63,67,65,61,59,33,57,33,78
"6081",115,33,59,46,58,39,63,53,53,58,39,44,59,47,78
"6082",114,50,51,57,50,47,60,56,62,65,38,36,54,29,77
"6083",124,44,52,55,56,57,64,55,57,58,63,31,50,52,71
"6084",114,41,58,55,51,48,52,53,47,56,36,30,63,42,81
"6085",113,44,55,51,57,46,54,66,56,65,39,39,54,46,73
"6086",113,37,48,53,44,36,60,53,40,52,34,50,64,39,80
"6087",116,52,50,48,65,43,59,57,58,62,52,39,63,47,77
"6088",110,51,64,51,54,30,63,49,50,51,59,34,58,49,76
"6089",113,36,49,52,53,37,64,52,59,47,41,50,56,53,78
"6090",111,49,58,71,64,31,58,70,55,56,43,24,57,43,78
"6091",120,40,53,63,43,27,46,49,52,63,55,41,56,49,83
"6092",110,53,48,50,54,40,52,60,47,53,51,35,53,41,80
"6093",105,32,51,48,48,49,59,58,60,65,44,40,50,38,74
"6094",113,38,56,52,54,37,60,54,56,49,57,22,55,50,80
"6095",119,45,54,63,54,41,59,61,64,66,39,45,55,41,80
"6096",115,49,49,48,48,39,55,61,59,64,47,30,55,25,80
"6097",112,35,53,51,54,41,45,51,49,53,55,33,55,56,74
"6098",118,36,60,52,55,50,58,54,58,55,33,50,51,29,79
"6099",115,56,59,57,53,34,59,57,58,58,46,48,59,35,72
"6100",118,51,55,45,50,33,47,54,58,54,52,39,45,49,74
"6101",119,50,48,44,62,47,59,64,51,57,48,44,58,29,71
"6102",114,51,59,51,53,37,68,53,58,53,46,47,52,50,81
"6103",119,37,49,49,54,39,55,56,60,67,50,45,53,16,74
"6104",113,43,48,58,57,49,46,58,56,63,49,31,48,39,80
