"","v Afghanistan","v Bangladesh","v England","v Hong Kong","v India","v Ireland","v Kenya","v Netherlands","v New Zealand","v Pakistan","v South Africa","v Sri Lanka","v U.A.E.","v West Indies","v Zimbabwe"
"8909",46,34,39,33,34,1,30,37,8,53,9,44,27,27,57
"8910",45,28,42,37,37,4,33,35,8,52,11,40,36,29,54
"8911",49,45,34,28,33,2,28,31,9,51,9,43,30,18,59
"8912",48,26,44,30,25,1,34,28,6,52,14,45,30,20,52
"8913",50,31,32,29,35,1,36,25,8,55,13,45,35,24,57
"8914",47,29,39,32,37,2,28,34,10,54,10,44,33,19,51
"8915",42,33,35,26,27,1,27,33,8,60,10,42,30,20,59
"8916",43,30,38,34,36,1,31,32,10,57,10,46,30,23,51
"8917",58,21,28,32,33,2,31,28,6,60,10,42,28,22,55
"8918",50,33,40,30,31,3,32,37,6,52,10,44,36,23,54
"8919",42,34,34,32,34,1,34,33,9,52,13,39,34,21,50
"8920",47,25,36,32,38,6,23,24,10,56,9,42,32,25,48
"8921",47,30,30,38,30,4,32,28,7,50,11,46,35,22,60
"8922",43,33,34,33,34,1,33,30,9,48,9,41,26,23,56
"8923",44,36,48,26,33,3,32,35,9,51,9,42,29,16,51
"8924",45,31,36,31,42,1,32,33,10,60,11,38,28,21,56
"8925",44,41,46,31,41,9,33,30,10,43,7,43,27,23,64
"8926",49,35,42,33,35,10,31,33,8,54,10,41,35,17,55
"8927",44,35,40,31,29,4,29,33,10,52,13,51,27,21,53
"8928",43,28,38,29,34,2,30,29,9,54,8,48,28,24,54
"8929",49,33,45,30,34,1,30,28,9,49,10,37,34,21,53
"8930",45,36,34,34,45,2,30,31,8,39,9,41,32,23,53
"8931",52,38,42,39,36,1,30,35,9,56,8,39,29,16,48
"8932",46,27,48,28,29,4,34,33,9,56,6,35,30,24,50
"8933",39,38,40,32,32,2,29,34,8,52,13,57,33,24,52
"8934",45,32,44,32,40,2,32,31,10,53,9,34,36,21,54
"8935",53,30,35,30,30,3,29,33,9,54,13,41,31,22,44
"8936",51,32,38,31,36,1,28,30,7,63,12,45,28,23,57
"8937",45,33,36,31,37,1,32,37,9,58,12,42,28,27,48
"8938",46,27,45,30,36,1,41,32,9,46,10,49,34,28,57
"8939",45,32,40,31,35,1,35,30,9,51,13,41,27,26,45
"8940",47,32,40,32,28,2,32,30,10,51,10,40,35,24,51
"8941",48,36,33,29,30,1,36,31,8,57,14,37,30,21,53
"8942",51,39,37,37,34,1,28,33,10,48,12,54,30,19,56
"8943",53,25,29,30,44,1,36,32,8,51,9,38,32,17,54
"8944",52,35,39,29,34,2,31,34,10,53,14,34,34,19,52
"8945",40,33,37,26,38,7,35,31,12,46,13,33,37,20,53
"8946",43,25,46,31,31,5,33,34,6,55,11,28,30,20,48
"8947",48,25,37,25,34,2,31,36,9,61,11,43,27,22,51
"8948",53,25,33,27,29,1,25,37,10,50,8,43,33,20,60
"8949",42,26,35,36,31,3,33,33,10,52,9,37,27,17,49
"8950",46,34,35,26,26,1,29,35,12,58,11,37,27,24,52
"8951",46,30,45,32,35,2,35,37,10,59,11,54,29,24,52
"8952",49,36,37,30,28,4,28,35,8,49,11,41,30,27,56
"8953",43,36,35,29,34,1,28,27,12,61,12,37,36,21,57
"8954",54,25,31,35,34,4,35,28,7,54,9,33,29,21,49
"8955",49,25,40,35,27,2,31,29,11,50,8,31,31,16,53
"8956",48,38,37,31,30,2,35,32,6,55,9,43,28,21,50
"8957",40,26,34,34,36,5,34,29,7,55,13,42,37,22,54
"8958",48,24,39,27,27,1,29,33,8,56,9,42,30,21,55
"8959",52,34,38,27,36,2,31,28,6,55,11,40,31,20,49
"8960",49,24,39,29,32,5,30,24,9,58,11,41,28,24,61
"8961",42,33,41,37,23,1,27,40,11,56,11,47,41,20,59
"8962",53,36,36,37,25,2,30,30,9,55,7,44,28,25,52
"8963",48,33,38,30,28,2,29,33,9,55,14,36,28,22,50
"8964",51,34,28,30,39,1,29,28,9,53,12,48,26,21,48
"8965",50,34,24,30,28,1,31,32,10,60,14,38,30,23,54
"8966",49,37,35,28,39,3,29,27,12,51,12,35,41,19,49
"8967",44,29,44,32,34,5,34,30,10,51,9,36,32,20,50
"8968",47,43,43,34,29,4,36,30,11,46,15,43,28,26,60
"8969",44,23,45,34,36,5,31,24,8,57,11,45,32,24,53
"8970",47,27,34,30,36,3,29,29,9,60,14,40,30,21,52
"8971",43,36,43,31,37,2,32,33,8,58,10,47,31,23,47
"8972",47,25,39,29,29,2,35,25,7,49,9,44,30,21,55
"8973",41,34,33,29,30,1,30,25,8,55,14,37,30,23,53
"8974",43,34,35,34,29,2,33,32,7,63,11,37,32,22,58
"8975",52,31,36,31,38,2,34,32,9,49,14,38,27,23,61
"8976",39,27,46,32,32,1,31,33,10,50,8,42,30,25,51
"8977",50,29,29,29,32,1,33,38,9,52,10,44,31,24,57
"8978",38,28,38,30,36,1,32,31,9,51,9,44,35,23,57
"8979",39,30,38,33,40,1,35,35,8,49,13,40,30,20,56
"8980",48,29,41,31,33,1,35,32,7,52,9,43,30,25,55
"8981",50,30,38,30,38,2,28,36,6,51,12,38,31,22,51
"8982",49,29,48,27,37,1,33,29,11,56,12,42,31,18,56
"8983",44,25,33,34,28,1,32,23,9,51,9,43,33,24,56
"8984",39,31,35,28,30,2,34,30,10,54,9,34,28,19,56
"8985",42,28,44,31,37,1,33,24,6,50,10,33,26,25,55
"8986",46,35,41,33,38,1,33,33,10,45,9,38,31,24,52
"8987",39,27,39,39,33,5,34,29,6,55,9,42,35,19,51
"8988",46,31,37,27,30,1,29,34,9,50,10,49,29,20,53
"8989",50,26,34,32,25,1,30,28,8,55,13,46,32,23,54
"8990",41,22,30,32,46,4,31,34,9,52,11,36,32,22,58
"8991",48,49,38,33,33,2,30,28,8,59,10,40,35,21,43
"8992",48,38,44,29,31,6,29,31,8,57,7,40,32,20,50
"8993",49,24,38,25,34,4,35,34,7,48,10,37,32,24,50
"8994",40,36,43,30,34,14,32,32,10,54,11,40,30,21,56
"8995",45,28,27,32,45,1,35,37,7,56,9,42,30,19,57
"8996",46,34,39,26,34,1,35,31,5,50,9,40,30,23,54
"8997",44,30,41,28,32,2,37,32,10,52,12,47,32,24,57
"8998",47,27,34,36,23,1,27,36,10,45,10,38,29,20,52
"8999",54,34,32,30,37,10,30,33,8,52,11,42,34,19,58
"9000",53,34,36,30,32,2,32,29,13,49,11,34,35,24,51
"9001",43,35,37,32,36,1,26,34,8,50,13,42,28,23,60
"9002",49,27,40,31,37,6,27,28,8,58,9,44,25,25,47
"9003",53,26,44,32,29,6,31,26,10,58,11,45,38,19,49
"9004",45,26,35,34,28,2,31,28,11,55,10,44,30,17,52
"9005",46,45,25,27,44,1,33,34,8,51,15,42,35,25,54
"9006",42,33,40,35,39,1,31,29,9,54,8,38,30,29,55
"9007",45,36,37,35,32,1,29,27,10,53,14,34,32,20,64
"9008",42,31,41,32,30,1,34,32,7,48,10,52,37,21,54
"9009",43,30,41,33,36,1,34,35,7,45,14,42,28,19,52
"9010",44,38,46,29,39,15,31,35,8,47,9,34,35,22,52
"9011",48,29,36,30,38,1,27,26,10,51,14,42,37,24,57
"9012",45,36,32,35,39,1,33,33,9,47,9,38,30,21,54
"9013",53,41,38,32,30,3,31,32,8,50,11,45,33,22,55
"9014",49,30,34,26,40,2,28,33,9,54,9,48,31,20,51
"9015",49,29,39,32,36,1,35,35,6,52,10,41,35,22,51
"9016",52,24,44,30,24,2,29,32,8,55,7,44,32,17,53
"9017",41,38,32,28,33,5,34,30,9,60,13,33,30,22,50
"9018",46,34,36,31,30,1,27,35,5,55,10,35,27,18,63
"9019",57,37,40,26,34,2,34,32,12,63,13,39,36,23,58
"9020",41,27,36,28,37,1,24,34,8,51,11,40,30,15,53
"9021",52,34,30,37,50,2,29,34,7,51,12,38,32,24,51
"9022",47,33,34,28,34,1,27,34,10,46,14,41,33,19,52
"9023",52,33,34,30,37,1,31,28,8,46,8,35,29,25,54
"9024",46,29,31,34,36,1,29,29,10,52,8,36,29,22,50
"9025",47,36,38,29,27,1,32,31,9,46,10,44,26,20,55
"9026",45,40,41,31,29,1,32,26,9,47,14,35,27,26,54
"9027",47,31,44,30,41,1,29,32,11,58,6,42,33,22,54
"9028",57,36,35,32,29,5,30,32,6,60,12,28,33,19,50
"9029",46,32,40,30,25,2,31,35,6,53,14,43,31,26,58
"9030",53,36,34,30,29,1,27,30,11,54,9,45,29,21,46
"9031",46,22,35,31,31,1,35,31,9,52,11,49,32,19,58
"9032",47,29,44,30,43,5,35,31,7,51,12,43,36,23,47
"9033",48,41,38,36,25,1,33,33,8,45,11,45,28,22,55
"9034",53,35,40,35,47,1,34,33,8,58,12,41,27,21,47
"9035",46,26,47,30,46,1,33,22,8,56,10,45,37,23,56
"9036",47,33,42,36,36,2,34,35,8,59,11,41,31,25,57
"9037",42,40,43,31,27,1,36,30,8,53,9,52,32,22,55
"9038",48,45,38,31,25,1,33,33,8,50,9,40,32,21,56
"9039",40,35,33,32,40,3,30,28,11,56,9,45,30,16,55
"9040",42,42,38,29,35,5,38,35,10,51,11,36,40,19,56
"9041",44,36,42,37,30,1,30,31,10,53,13,43,29,18,62
"9042",41,26,32,27,35,1,32,34,9,52,11,47,30,26,49
"9043",50,33,32,30,30,3,34,30,9,50,10,52,29,25,56
"9044",40,37,33,30,39,3,31,27,10,55,10,55,36,20,47
"9045",47,28,41,26,39,1,31,31,11,50,10,41,27,23,54
"9046",49,31,46,31,38,2,30,34,8,46,10,38,36,23,60
"9047",49,36,41,35,38,1,33,32,8,52,11,47,36,27,49
"9048",50,38,30,27,28,2,31,35,8,56,9,40,25,21,60
"9049",46,23,42,31,38,5,27,32,9,63,10,46,30,26,51
"9050",47,24,37,32,34,4,32,30,9,52,10,39,31,19,57
"9051",48,37,38,27,30,3,30,32,11,59,10,49,27,22,50
"9052",49,35,42,34,32,4,37,36,9,43,12,44,27,22,57
"9053",51,40,44,30,41,7,23,35,9,54,11,35,28,23,50
"9054",45,39,40,35,40,1,33,30,9,54,11,40,33,24,50
"9055",51,32,42,29,33,1,28,37,10,46,11,42,30,24,49
"9056",50,26,37,30,37,1,29,27,7,59,11,39,24,20,58
"9057",46,43,35,31,37,3,34,27,8,53,13,46,34,19,53
"9058",43,32,36,33,32,1,33,26,9,45,11,37,32,19,53
"9059",48,37,35,33,33,2,29,30,9,48,10,40,32,22,53
"9060",44,29,36,27,38,1,34,32,6,59,7,46,36,26,52
"9061",45,24,31,34,28,1,38,32,9,54,8,37,29,24,56
"9062",48,36,43,30,36,1,36,32,7,57,11,39,35,22,54
"9063",40,34,36,26,31,4,29,32,8,52,11,41,28,24,50
"9064",45,42,30,32,26,2,33,35,8,48,10,36,34,25,51
"9065",52,31,47,27,36,1,31,28,9,57,9,37,27,18,53
"9066",54,36,37,28,30,2,29,33,6,56,12,37,30,20,62
"9067",44,39,35,32,38,5,28,25,9,50,9,44,28,22,51
"9068",54,28,40,27,31,7,34,30,10,54,12,43,43,20,55
"9069",49,38,45,32,36,1,34,29,7,55,12,48,36,22,52
"9070",57,43,44,27,37,1,29,34,8,55,11,38,32,24,53
"9071",51,37,41,30,39,2,32,28,8,56,12,36,34,18,57
"9072",49,40,33,31,35,1,32,28,8,55,10,48,27,25,47
"9073",46,29,42,30,36,2,33,33,9,51,11,49,35,23,63
"9074",51,27,41,29,38,1,27,31,8,55,10,45,28,24,50
"9075",45,35,41,36,34,2,34,31,13,48,9,56,30,19,57
"9076",48,30,35,36,29,2,33,31,10,60,9,30,30,18,52
"9077",52,39,52,31,36,2,28,31,8,52,11,40,28,22,54
"9078",49,35,45,35,38,1,24,33,10,61,8,39,35,18,50
"9079",43,33,29,32,31,7,28,31,11,50,13,41,30,20,56
"9080",45,38,41,31,34,1,32,32,8,57,14,41,37,17,56
"9081",47,35,36,28,29,4,31,32,7,47,14,46,32,18,48
"9082",52,34,39,33,34,1,26,33,7,59,13,41,29,27,47
"9083",45,27,32,28,27,2,35,27,7,57,9,44,31,18,59
"9084",43,38,38,28,31,1,34,38,10,54,11,45,29,20,50
"9085",52,35,37,26,35,1,33,29,9,57,11,37,33,17,50
"9086",53,28,28,29,42,2,27,33,12,47,12,47,31,24,56
"9087",47,26,31,33,34,1,29,33,8,55,15,38,28,21,53
"9088",39,32,37,29,39,1,34,32,9,62,9,43,30,20,53
"9089",47,37,51,38,50,3,27,34,9,58,8,45,32,21,52
"9090",48,29,35,29,36,4,29,23,8,57,10,39,27,21,55
"9091",44,35,28,29,36,2,36,35,9,53,11,30,32,23,55
"9092",50,30,35,31,33,1,29,31,10,53,11,49,29,25,54
"9093",50,39,31,32,31,2,30,34,9,54,12,38,34,21,52
"9094",48,32,32,29,37,4,34,34,7,51,12,39,31,21,51
"9095",50,39,34,28,27,1,31,29,9,62,12,42,30,23,49
"9096",51,36,34,31,30,2,31,25,7,47,10,41,33,20,53
"9097",45,30,38,33,42,7,33,28,7,59,11,55,31,20,57
"9098",45,30,43,30,38,2,31,30,9,51,7,36,23,23,47
"9099",49,24,41,35,31,1,34,29,9,51,10,37,27,25,60
"9100",42,29,39,32,33,2,28,33,8,48,10,44,29,27,51
"9101",49,36,36,31,36,2,32,33,12,60,15,42,28,20,63
"9102",51,34,41,26,38,6,32,34,11,49,11,43,36,20,52
"9103",50,33,39,32,41,5,28,35,7,45,11,49,28,22,48
"9104",56,28,48,38,28,8,33,37,11,63,11,41,29,23,60
"9105",53,22,39,31,42,1,36,35,9,48,9,40,34,21,55
"9106",44,32,40,31,37,1,36,24,11,52,11,44,33,25,52
"9107",48,24,37,34,24,2,29,33,9,48,12,46,33,25,59
"9108",53,31,49,26,27,1,31,30,9,56,10,39,30,23,58
"9109",52,29,45,30,42,4,34,32,7,50,13,31,34,21,53
"9110",47,31,35,28,34,1,33,34,10,57,11,39,29,24,55
"9111",51,31,34,28,31,1,34,32,9,44,11,44,36,24,47
"9112",47,31,37,26,39,3,34,38,10,52,13,40,36,28,60
"9113",47,28,39,30,40,2,29,33,6,49,9,43,34,30,56
"9114",53,39,37,31,36,2,31,32,7,50,11,42,26,28,54
"9115",45,32,36,29,32,1,33,40,11,59,11,34,33,21,48
"9116",42,39,39,34,38,1,30,25,10,55,11,40,34,23,55
"9117",43,30,33,33,41,4,30,33,8,42,9,39,36,20,45
"9118",49,40,46,28,27,1,38,32,9,62,8,47,29,24,48
"9119",50,31,32,28,39,5,32,36,8,46,10,47,38,23,55
"9120",49,36,35,30,32,8,27,29,8,48,9,37,34,19,52
"9121",49,35,42,26,32,9,27,24,9,52,7,52,33,22,54
"9122",47,31,40,32,38,1,29,31,9,55,11,39,30,23,54
"9123",57,33,40,32,38,8,31,34,7,51,6,34,35,20,56
"9124",53,30,41,29,27,1,37,34,10,60,8,51,32,22,52
"9125",49,24,49,32,40,2,36,34,7,64,10,43,31,24,51
"9126",44,26,30,35,36,1,31,29,7,52,9,42,29,23,58
"9127",46,32,39,35,35,2,27,32,11,50,8,43,28,20,53
"9128",53,26,45,31,25,1,38,32,9,57,10,38,26,22,57
"9129",46,38,42,31,36,3,39,31,5,53,10,44,33,20,51
"9130",48,36,43,35,33,1,27,29,8,56,9,46,34,26,46
"9131",48,22,40,31,32,2,36,34,9,62,12,43,30,25,59
"9132",48,38,32,32,44,1,31,31,5,57,11,44,31,23,55
"9133",44,36,34,29,32,4,30,31,11,57,12,41,30,22,52
"9134",53,42,36,31,37,2,34,30,8,43,10,45,37,18,56
"9135",42,40,36,35,34,1,34,30,8,57,10,34,35,24,48
"9136",40,40,48,30,44,1,30,31,10,49,12,49,28,22,55
"9137",51,34,42,31,43,3,27,31,6,54,12,44,29,20,54
"9138",50,42,43,34,32,5,32,29,9,51,10,48,32,20,59
"9139",47,26,35,29,31,3,37,26,8,65,15,42,31,21,54
"9140",45,27,34,28,31,2,24,34,8,59,13,41,37,22,51
"9141",47,29,34,27,37,2,39,25,10,47,9,38,31,20,61
"9142",45,30,39,30,32,1,31,28,9,55,9,42,28,22,56
"9143",43,27,46,30,27,5,34,34,7,44,8,37,31,21,50
"9144",49,30,38,26,36,2,28,31,7,59,9,58,33,28,54
"9145",49,32,43,27,34,5,33,31,8,60,10,36,27,25,54
"9146",41,29,37,34,31,2,31,31,10,52,10,39,30,18,53
"9147",47,30,31,30,32,11,34,30,11,51,10,36,35,22,57
"9148",41,29,44,33,40,3,33,36,10,47,11,38,32,23,59
"9149",44,32,40,35,35,1,31,32,11,51,9,37,27,26,48
"9150",40,33,27,29,26,1,26,29,7,58,12,37,26,22,59
"9151",50,39,35,31,28,2,32,27,6,56,11,40,31,19,52
"9152",45,48,43,30,46,3,24,31,10,51,10,39,34,20,55
"9153",55,28,43,30,37,1,32,30,10,52,8,38,31,24,56
"9154",61,39,36,32,30,1,28,29,7,60,11,46,30,22,46
"9155",53,28,36,34,46,2,25,29,9,51,14,41,33,22,60
"9156",52,25,27,30,39,2,35,28,11,58,11,38,32,20,55
"9157",41,28,42,26,26,1,32,35,7,62,11,38,34,18,58
"9158",49,44,57,22,27,2,27,30,6,52,9,40,31,25,49
"9159",49,39,41,30,39,2,40,28,8,43,10,42,34,25,47
"9160",50,31,42,30,28,1,31,35,11,52,10,48,29,21,57
"9161",47,29,37,33,32,1,31,33,10,61,9,34,26,25,55
"9162",45,32,35,23,31,2,30,31,8,53,12,37,27,21,55
"9163",45,34,39,33,29,4,30,27,7,50,9,47,31,28,55
"9164",49,31,36,31,40,1,30,29,8,51,11,33,27,16,51
"9165",50,42,29,38,45,7,33,23,11,54,10,40,34,25,55
"9166",47,25,37,29,39,2,40,26,9,53,8,45,31,24,55
"9167",48,32,48,31,39,8,30,31,11,53,9,42,35,19,60
"9168",50,28,31,32,49,1,28,30,5,46,12,43,29,26,51
"9169",51,21,33,32,32,1,32,31,9,49,11,38,31,24,53
"9170",49,34,45,36,40,1,34,33,7,55,8,42,35,27,47
"9171",51,31,44,34,42,5,35,31,9,55,7,37,32,23,56
"9172",54,43,35,35,37,1,33,34,6,49,11,45,31,16,47
"9173",50,39,42,33,35,1,30,39,8,54,14,35,32,19,55
"9174",37,31,33,31,36,1,30,37,10,55,11,34,35,25,51
"9175",54,40,40,37,33,1,29,33,7,45,8,43,35,20,51
"9176",46,31,33,27,27,1,27,28,10,53,10,44,30,18,56
"9177",46,32,36,26,40,1,36,27,8,54,11,33,28,22,56
"9178",46,21,46,30,39,3,30,33,7,53,11,41,34,19,58
"9179",51,41,35,28,35,1,28,33,11,50,14,41,25,23,49
"9180",43,18,38,34,34,1,30,38,9,46,8,44,30,17,55
"9181",43,32,39,35,34,1,30,31,13,55,10,39,34,20,51
"9182",52,28,41,35,35,1,28,36,8,57,12,39,35,23,59
"9183",48,34,31,29,41,1,33,31,9,53,8,38,35,20,49
"9184",52,30,33,34,28,4,37,30,10,48,11,41,32,19,49
"9185",47,23,35,28,29,2,36,31,7,47,12,53,30,25,50
"9186",46,34,31,28,40,5,27,30,7,55,8,40,30,17,55
"9187",50,28,37,29,31,2,31,25,8,47,11,39,30,26,52
"9188",42,34,35,35,39,5,33,30,8,51,11,41,28,21,51
"9189",42,38,33,33,37,2,35,35,11,52,13,33,27,24,52
"9190",57,25,37,30,33,4,33,27,8,52,14,43,33,18,51
"9191",46,36,40,32,32,1,31,29,9,62,9,42,30,18,51
"9192",47,30,34,30,42,2,27,30,8,53,8,42,31,21,59
"9193",48,29,39,33,31,3,35,32,10,51,8,38,38,24,58
"9194",50,28,39,31,36,1,32,38,11,60,10,41,29,16,50
"9195",51,36,38,31,29,1,31,25,11,54,8,47,34,20,50
"9196",46,31,35,31,31,1,29,35,7,57,9,42,24,21,59
"9197",51,34,39,32,39,1,29,29,11,50,12,36,28,17,51
"9198",50,36,35,31,37,1,35,31,8,51,13,40,36,20,54
"9199",44,36,36,31,34,4,31,30,7,53,10,43,25,22,53
"9200",48,34,56,33,35,1,30,32,8,50,7,30,27,21,52
"9201",41,35,31,34,33,2,38,33,10,53,14,37,39,18,50
"9202",43,34,37,35,35,6,35,30,7,54,12,50,26,28,42
"9203",56,24,42,33,39,2,31,30,9,52,10,42,33,19,57
"9204",40,31,37,26,45,2,30,33,11,51,9,39,33,19,60
"9205",45,40,38,30,26,1,32,29,8,56,13,35,36,24,60
"9206",41,35,40,30,36,1,34,26,5,55,10,44,32,21,53
"9207",49,41,41,34,38,1,29,34,10,47,14,46,30,21,64
"9208",47,32,35,30,34,5,34,30,9,59,10,32,30,26,52
"9209",51,37,41,34,40,6,31,32,9,54,9,49,31,23,58
"9210",49,33,41,28,32,2,30,30,8,45,11,45,34,24,55
"9211",42,37,39,29,24,2,34,31,7,51,11,42,37,23,47
"9212",53,31,41,27,33,2,24,34,7,52,11,41,31,19,54
"9213",53,31,42,25,34,3,33,27,9,58,11,41,26,20,55
"9214",52,34,36,28,29,4,38,28,9,51,8,32,34,20,47
"9215",40,35,35,29,31,1,33,36,10,61,13,45,36,23,54
"9216",49,37,41,33,28,1,30,34,6,55,9,40,31,18,60
"9217",54,37,43,30,42,6,26,30,10,46,8,47,39,26,59
"9218",47,35,37,35,41,2,29,30,6,55,12,36,29,18,50
"9219",40,31,36,24,32,2,33,26,7,59,8,42,32,26,50
"9220",50,42,45,32,35,1,29,31,12,47,9,50,38,23,52
"9221",43,29,34,29,42,1,32,37,6,55,6,38,33,21,53
"9222",48,40,29,31,44,1,35,30,8,52,10,48,29,24,55
"9223",43,29,42,31,33,1,27,27,10,52,9,29,35,22,55
"9224",48,30,28,31,43,3,32,30,8,57,9,35,33,23,53
"9225",48,26,29,25,41,4,33,31,9,47,11,38,37,20,56
"9226",52,37,40,31,32,2,37,33,9,56,12,40,32,26,55
"9227",43,26,44,32,36,4,28,32,6,53,10,38,31,20,57
"9228",52,39,38,32,28,3,31,30,8,56,8,42,36,18,57
"9229",49,34,39,30,35,1,27,29,9,48,11,35,32,21,55
"9230",54,30,32,32,35,1,37,26,11,49,12,44,29,19,50
"9231",51,22,33,31,46,1,34,35,8,50,8,43,26,23,55
"9232",42,31,45,30,39,3,37,28,8,51,11,45,36,22,56
"9233",44,34,34,35,21,1,25,29,9,64,8,34,33,22,54
"9234",47,23,37,31,35,2,32,34,9,56,9,40,27,22,56
"9235",44,33,45,30,29,2,30,36,6,51,11,35,29,27,53
"9236",48,28,35,32,28,3,22,28,11,53,14,45,31,22,59
"9237",46,49,42,35,35,1,30,26,12,53,10,42,33,20,51
"9238",45,29,32,32,34,4,29,37,6,56,14,46,34,24,55
"9239",47,38,41,26,30,1,37,34,7,58,9,35,32,24,55
"9240",47,38,37,25,41,1,31,29,10,48,12,36,30,18,55
"9241",48,36,43,31,36,1,30,26,13,55,15,45,32,22,54
"9242",50,39,38,28,25,5,28,24,9,51,9,43,28,19,55
"9243",48,32,43,24,35,4,31,31,12,49,12,50,30,21,55
"9244",45,33,44,30,40,3,32,31,11,50,11,49,29,24,55
"9245",45,27,38,23,28,4,27,32,7,53,9,45,34,29,55
"9246",43,36,36,36,41,2,27,29,9,49,11,42,30,25,43
"9247",45,30,49,35,37,1,31,33,10,49,9,50,31,23,53
"9248",50,31,34,30,40,1,28,33,10,57,11,40,31,23,50
"9249",45,35,39,32,27,2,25,29,10,56,9,38,34,26,48
"9250",47,34,39,38,27,2,34,31,10,55,12,47,27,22,53
"9251",49,30,33,35,33,2,26,30,9,58,9,38,35,18,51
"9252",45,33,35,37,34,7,32,24,9,53,8,36,35,21,54
"9253",53,38,40,37,32,2,30,32,9,63,10,46,30,19,59
"9254",50,38,36,27,31,2,32,32,9,56,9,35,35,18,62
"9255",46,26,41,29,37,4,30,31,10,44,10,53,32,23,53
"9256",49,20,42,28,31,3,32,30,9,50,11,43,24,21,50
"9257",50,26,37,32,34,1,28,34,6,52,13,38,35,19,50
"9258",52,41,38,27,38,1,32,28,9,53,11,45,27,21,56
"9259",47,32,35,33,31,1,29,33,7,51,13,40,30,21,55
"9260",53,27,39,31,38,1,43,27,6,52,13,50,34,20,45
"9261",46,49,42,36,33,6,26,36,11,50,10,46,31,20,45
"9262",49,32,37,33,28,1,34,35,7,51,9,44,28,22,55
"9263",47,30,41,25,30,1,33,31,8,53,14,33,30,25,50
"9264",54,31,43,34,28,1,30,31,7,52,9,38,29,22,54
"9265",50,28,38,29,39,5,38,35,8,60,8,46,37,21,61
"9266",47,27,39,31,33,1,32,38,6,51,7,36,33,19,55
"9267",44,25,42,33,32,1,31,29,8,55,13,35,33,23,58
"9268",50,30,41,31,37,4,36,38,12,57,9,35,32,21,52
"9269",47,44,30,29,30,6,34,36,12,58,14,33,31,19,54
"9270",55,33,37,31,44,2,25,30,10,58,10,34,36,21,49
"9271",48,33,31,26,43,2,30,32,10,55,14,40,27,22,50
"9272",42,29,40,29,36,1,33,27,5,53,10,37,34,22,57
"9273",36,26,29,31,47,13,28,36,11,48,11,45,29,21,50
"9274",45,37,33,28,41,2,31,32,9,57,12,47,30,21,47
"9275",59,32,34,33,31,2,36,27,10,63,11,33,31,23,59
"9276",44,28,40,30,29,3,36,39,8,52,10,43,27,18,49
"9277",44,31,45,29,45,1,30,28,10,47,9,29,33,24,56
"9278",48,48,38,34,30,1,30,33,8,51,11,31,31,22,51
"9279",49,29,44,34,26,2,31,32,8,58,13,45,33,25,66
"9280",51,38,41,24,44,1,34,33,6,44,11,38,33,22,46
"9281",43,27,42,31,39,2,31,29,8,52,13,35,36,23,60
"9282",50,30,44,30,31,1,31,33,5,55,8,45,30,21,59
"9283",53,36,34,30,27,2,31,33,7,53,14,48,37,17,57
"9284",48,45,39,26,29,1,36,29,11,51,10,42,31,19,57
"9285",44,46,31,34,29,2,27,36,10,53,8,42,37,21,51
"9286",43,29,39,32,30,1,30,33,12,50,10,44,30,18,58
"9287",46,33,34,32,34,4,37,32,9,47,12,46,31,20,62
"9288",51,29,42,28,40,2,34,27,8,49,14,36,36,21,53
"9289",51,40,38,30,19,7,32,31,10,52,9,33,37,25,55
"9290",47,34,32,32,28,1,32,30,8,45,18,36,31,17,54
"9291",46,34,44,33,35,2,29,29,9,51,11,43,33,19,55
"9292",48,35,38,36,31,1,30,28,10,55,7,39,30,18,46
"9293",43,33,40,36,35,1,37,29,9,63,12,41,27,19,55
"9294",49,27,41,38,33,1,27,31,13,53,9,44,35,20,48
"9295",46,34,34,29,45,1,29,32,9,55,10,39,28,21,52
"9296",48,32,44,30,38,1,34,26,8,53,10,41,38,19,61
"9297",44,34,39,26,41,2,32,28,12,52,10,40,29,19,51
"9298",50,23,33,31,33,3,31,31,10,52,8,39,34,21,57
"9299",54,23,42,36,30,1,33,30,7,42,10,45,32,22,53
"9300",53,31,33,36,40,3,30,31,9,56,8,31,29,22,53
"9301",45,38,37,25,27,2,34,38,7,52,12,50,30,21,55
"9302",49,39,30,26,37,3,32,31,11,51,8,49,33,23,55
"9303",51,40,34,31,36,2,33,29,9,54,9,42,35,21,53
"9304",49,40,39,27,35,1,31,29,7,50,11,43,29,20,49
"9305",47,38,38,32,31,3,33,36,7,57,9,39,30,18,43
"9306",48,31,53,27,35,1,32,30,10,54,8,33,29,25,56
"9307",49,34,36,32,40,1,39,29,8,48,9,50,32,22,58
"9308",53,26,38,32,36,2,29,31,8,46,10,39,30,22,41
"9309",45,38,42,29,38,2,34,26,8,63,10,46,30,20,56
"9310",48,38,37,34,41,1,34,28,9,51,13,47,37,21,59
"9311",46,40,34,33,38,2,23,42,8,53,15,37,30,21,56
"9312",48,34,36,27,45,2,32,32,7,50,9,41,29,22,61
"9313",45,48,40,27,39,1,29,37,8,54,8,35,24,21,49
"9314",50,34,42,32,39,6,30,29,8,62,7,40,29,24,47
"9315",48,34,39,30,30,3,29,35,6,60,9,39,31,20,56
"9316",48,30,40,29,31,1,40,30,8,55,10,38,30,21,58
